n_players,turns,winner_character,winner_strategy,leader_won,score_spread,top_score,portals_opened_total
2,30,Проводник,random,1,2.5,10,6
2,18,Проводник,risk_taker,1,0.5,4,6
2,45,Друид,engine_builder,0,2.5,6,6
2,20,Хранитель Пути,engine_builder,1,3.0,7,6
2,17,Хранитель Пути,engine_builder,1,1.0,2,6
2,32,Наблюдатель,risk_taker,1,3.5,10,6
2,15,Проводник,risk_taker,0,0.5,6,6
2,14,Кладоискатель,greedy,0,1.0,2,6
2,17,Кладоискатель,risk_taker,1,4.0,8,6
2,35,Друид,random,1,5.0,14,6
2,16,Наблюдатель,risk_taker,1,0.0,5,6
2,21,Наблюдатель,risk_taker,1,0.0,3,6
2,15,Проводник,random,1,1.5,4,6
2,11,Проводник,engine_builder,1,0.0,1,6
2,31,Кладоискатель,greedy,1,2.0,8,6
2,32,Хранитель Пути,risk_taker,0,4.0,9,6
2,23,Хранитель Пути,engine_builder,1,1.0,7,6
2,27,Наблюдатель,greedy,1,0.0,2,6
2,16,Проводник,random,0,2.0,10,6
2,16,Проводник,engine_builder,1,2.0,6,6
2,16,Кладоискатель,risk_taker,1,2.0,5,6
2,18,Друид,greedy,1,2.0,7,6
2,31,Хранитель Пути,random,1,2.5,8,6
2,29,Наблюдатель,random,1,1.0,7,6
2,22,Проводник,greedy,1,5.5,11,6
2,11,Кладоискатель,risk_taker,1,2.0,5,6
2,28,Друид,random,0,1.0,4,6
2,19,Хранитель Пути,random,0,0.5,2,6
2,17,Хранитель Пути,engine_builder,1,1.0,3,6
2,19,Летописец,engine_builder,0,1.5,5,6
2,24,Проводник,random,1,0.0,6,6
2,16,Кладоискатель,engine_builder,1,3.5,8,6
2,24,Друид,engine_builder,0,5.5,12,6
2,50,Хранитель Пути,random,0,5.5,12,6
2,27,Хранитель Пути,risk_taker,1,2.0,5,6
2,23,Наблюдатель,engine_builder,1,3.0,7,6
2,14,Летописец,random,0,0.5,5,6
2,21,Проводник,engine_builder,1,3.0,6,6
2,24,Кладоискатель,random,1,1.0,5,6
2,27,Друид,risk_taker,0,1.5,8,6
2,20,Наблюдатель,engine_builder,0,0.0,6,6
2,27,Наблюдатель,risk_taker,0,3.0,9,6
2,20,Проводник,risk_taker,0,2.5,6,6
2,15,Проводник,random,0,2.0,8,6
2,26,Друид,random,0,1.0,6,6
2,19,Друид,engine_builder,1,2.0,7,6
2,23,Хранитель Пути,greedy,1,2.0,5,6
2,24,Наблюдатель,greedy,1,1.0,2,6
2,14,Проводник,risk_taker,1,0.5,2,6
2,19,Проводник,risk_taker,1,4.0,11,6
2,26,Друид,engine_builder,1,1.5,9,6
2,25,Хранитель Пути,engine_builder,1,0.5,5,6
2,23,Хранитель Пути,random,1,1.0,6,6
2,22,Летописец,engine_builder,1,1.5,5,6
2,35,Летописец,greedy,1,2.0,9,6
2,15,Проводник,engine_builder,1,1.0,2,6
2,23,Кладоискатель,risk_taker,1,3.5,7,6
2,21,Друид,random,0,0.5,3,6
2,21,Хранитель Пути,engine_builder,1,2.0,5,6
2,28,Летописец,risk_taker,0,1.5,5,6
2,28,Летописец,engine_builder,1,1.0,5,6
2,12,Кладоискатель,engine_builder,1,1.0,3,6
2,19,Кладоискатель,risk_taker,1,2.0,5,6
2,36,Хранитель Пути,random,0,4.5,11,6
2,31,Хранитель Пути,greedy,1,3.0,6,6
2,21,Наблюдатель,random,0,1.0,7,6
2,25,Летописец,risk_taker,1,2.5,8,6
2,14,Кладоискатель,engine_builder,1,1.5,6,6
2,26,Кладоискатель,greedy,1,1.0,4,6
2,25,Друид,risk_taker,0,0.0,2,6
2,32,Хранитель Пути,greedy,1,0.5,6,6
2,25,Летописец,greedy,0,1.5,6,6
2,20,Проводник,risk_taker,0,1.5,6,6
2,16,Проводник,greedy,1,0.5,6,6
2,26,Друид,risk_taker,0,3.0,7,6
2,18,Друид,random,1,2.5,7,6
2,17,Хранитель Пути,engine_builder,1,1.0,3,6
2,26,Наблюдатель,random,1,1.0,6,6
2,21,Летописец,random,1,0.0,6,6
2,13,Кладоискатель,engine_builder,0,0.5,2,6
2,20,Друид,engine_builder,1,1.0,2,6
2,21,Хранитель Пути,risk_taker,1,1.5,4,6
2,32,Хранитель Пути,risk_taker,1,2.0,7,6
2,20,Летописец,engine_builder,0,1.5,5,6
2,18,Проводник,engine_builder,1,5.0,11,6
2,16,Проводник,engine_builder,1,4.0,12,6
2,22,Друид,risk_taker,0,0.5,8,6
2,70,Хранитель Пути,random,0,3.0,6,6
2,29,Наблюдатель,random,0,1.5,8,6
2,30,Летописец,random,0,1.0,9,6
2,21,Проводник,random,1,4.0,10,6
2,18,Проводник,greedy,1,1.5,7,6
2,21,Кладоискатель,engine_builder,1,4.5,9,6
2,25,Хранитель Пути,risk_taker,0,0.0,3,6
2,19,Наблюдатель,engine_builder,1,1.5,5,6
2,24,Летописец,risk_taker,0,2.0,10,6
2,17,Летописец,engine_builder,1,0.5,4,6
2,15,Проводник,engine_builder,1,4.0,9,6
2,20,Друид,random,0,0.5,6,6
2,30,Хранитель Пути,random,0,2.5,9,6
2,24,Хранитель Пути,risk_taker,1,1.0,5,6
2,14,Летописец,risk_taker,1,0.5,2,6
2,22,Проводник,risk_taker,0,1.0,7,6
2,14,Проводник,risk_taker,1,2.0,7,6
2,38,Кладоискатель,greedy,1,4.0,10,6
2,41,Хранитель Пути,engine_builder,0,1.5,7,6
2,31,Хранитель Пути,random,1,1.0,5,6
2,37,Летописец,risk_taker,0,2.0,8,6
2,28,Проводник,random,0,5.5,15,6
2,16,Проводник,risk_taker,1,1.0,4,6
2,23,Кладоискатель,greedy,1,1.0,3,6
2,26,Хранитель Пути,greedy,0,1.0,6,6
2,33,Хранитель Пути,greedy,1,1.0,4,6
2,28,Наблюдатель,engine_builder,1,1.5,7,6
2,19,Летописец,engine_builder,1,0.0,1,6
2,29,Проводник,random,1,1.0,8,6
2,17,Кладоискатель,risk_taker,1,0.0,2,6
2,19,Хранитель Пути,greedy,0,1.0,6,6
2,17,Хранитель Пути,random,1,2.5,7,6
2,19,Наблюдатель,engine_builder,1,2.5,5,6
2,19,Летописец,greedy,1,3.5,8,6
2,23,Кладоискатель,engine_builder,0,1.0,6,6
2,22,Кладоискатель,engine_builder,1,3.5,7,6
2,24,Хранитель Пути,greedy,0,1.0,4,6
2,15,Хранитель Пути,risk_taker,0,1.0,4,6
2,33,Наблюдатель,risk_taker,1,1.5,6,6
2,26,Летописец,greedy,1,1.0,6,6
2,19,Проводник,risk_taker,1,0.0,2,6
2,26,Друид,risk_taker,0,0.0,5,6
2,37,Хранитель Пути,greedy,0,1.5,10,6
2,23,Наблюдатель,engine_builder,0,3.0,9,6
2,22,Летописец,random,0,0.0,4,6
2,16,Летописец,greedy,0,1.5,6,6
2,18,Проводник,engine_builder,1,1.0,4,6
2,28,Друид,random,0,0.5,5,6
2,18,Хранитель Пути,risk_taker,0,1.0,5,6
2,31,Хранитель Пути,greedy,1,1.0,4,6
2,21,Наблюдатель,engine_builder,1,0.0,3,6
2,16,Проводник,engine_builder,1,3.0,6,6
2,21,Проводник,greedy,1,2.0,7,6
2,27,Друид,random,0,0.5,7,6
2,37,Друид,random,1,3.0,10,6
2,29,Хранитель Пути,random,0,0.0,6,6
2,23,Наблюдатель,risk_taker,1,2.5,6,6
2,16,Проводник,engine_builder,1,3.0,7,6
2,19,Проводник,risk_taker,1,3.5,10,6
2,25,Кладоискатель,risk_taker,0,4.0,9,6
2,28,Друид,random,1,1.0,8,6
2,19,Хранитель Пути,engine_builder,0,1.0,3,6
2,19,Летописец,engine_builder,1,3.5,10,6
2,22,Проводник,greedy,0,0.0,7,6
2,17,Кладоискатель,random,0,1.0,3,6
2,17,Кладоискатель,engine_builder,1,0.5,3,6
2,22,Хранитель Пути,engine_builder,0,1.5,4,6
2,27,Наблюдатель,random,0,0.5,7,6
2,41,Наблюдатель,random,0,3.0,11,6
2,13,Проводник,risk_taker,0,0.0,1,6
2,23,Кладоискатель,random,0,1.0,3,6
2,26,Друид,risk_taker,0,2.0,10,6
2,20,Друид,engine_builder,1,1.0,6,6
2,25,Наблюдатель,random,0,1.0,5,6
2,16,Летописец,engine_builder,0,1.0,3,6
2,16,Проводник,risk_taker,1,2.0,8,6
2,18,Проводник,greedy,1,4.5,11,6
2,23,Друид,engine_builder,1,1.5,7,6
2,32,Хранитель Пути,greedy,0,4.5,9,6
2,18,Хранитель Пути,risk_taker,1,1.0,5,6
2,22,Наблюдатель,greedy,1,1.5,6,6
2,22,Летописец,engine_builder,1,2.0,6,6
2,26,Кладоискатель,engine_builder,0,4.0,11,6
2,17,Кладоискатель,engine_builder,1,2.5,5,6
2,14,Хранитель Пути,risk_taker,0,3.0,6,6
2,47,Хранитель Пути,random,1,3.5,10,6
2,55,Летописец,risk_taker,0,1.0,7,6
2,35,Летописец,greedy,1,2.5,7,6
2,14,Кладоискатель,engine_builder,1,1.5,4,6
2,13,Друид,engine_builder,1,0.5,6,6
2,19,Друид,engine_builder,1,1.5,5,6
2,16,Наблюдатель,engine_builder,0,1.0,5,6
2,21,Наблюдатель,greedy,0,1.0,5,6
2,15,Летописец,engine_builder,0,0.5,4,6
2,15,Проводник,engine_builder,1,1.5,3,6
2,34,Кладоискатель,greedy,1,0.5,9,6
2,25,Друид,engine_builder,1,3.5,10,6
2,30,Хранитель Пути,greedy,1,2.5,8,6
2,24,Летописец,random,0,1.0,3,6
2,24,Летописец,engine_builder,1,1.5,5,6
2,15,Проводник,engine_builder,1,0.5,6,6
2,19,Кладоискатель,engine_builder,1,0.5,2,6
2,18,Хранитель Пути,engine_builder,0,0.5,6,6
2,17,Хранитель Пути,random,1,3.5,10,6
2,38,Летописец,greedy,0,1.5,9,6
2,11,Проводник,engine_builder,0,2.5,6,6
2,12,Кладоискатель,risk_taker,0,1.0,3,6
2,25,Кладоискатель,random,1,4.0,8,6
2,19,Хранитель Пути,greedy,0,1.5,6,6
2,21,Хранитель Пути,greedy,1,1.0,4,6
2,24,Наблюдатель,risk_taker,1,4.5,9,6
2,19,Летописец,random,1,0.5,4,6
2,17,Проводник,engine_builder,1,0.5,4,6
2,18,Кладоискатель,engine_builder,1,0.5,2,6
2,21,Хранитель Пути,risk_taker,0,0.5,7,6
2,19,Хранитель Пути,engine_builder,1,0.0,5,6
2,30,Летописец,random,0,0.5,5,6
2,16,Проводник,engine_builder,0,4.0,11,6
2,31,Проводник,greedy,1,7.0,14,6
2,24,Кладоискатель,risk_taker,1,1.5,6,6
2,21,Хранитель Пути,random,0,1.0,5,6
2,19,Хранитель Пути,greedy,1,2.0,4,6
2,54,Летописец,random,0,2.5,8,6
2,24,Проводник,risk_taker,1,3.0,8,6
2,17,Проводник,greedy,1,0.5,2,6
2,45,Кладоискатель,random,1,8.0,16,6
2,31,Хранитель Пути,greedy,0,1.5,3,6
2,21,Хранитель Пути,risk_taker,1,2.5,6,6
2,19,Наблюдатель,engine_builder,1,2.5,5,6
2,28,Летописец,risk_taker,1,0.0,7,6
2,16,Кладоискатель,random,0,1.0,3,6
2,27,Кладоискатель,engine_builder,1,4.5,9,6
2,22,Хранитель Пути,engine_builder,0,1.5,8,6
2,18,Хранитель Пути,risk_taker,1,1.5,7,6
2,21,Наблюдатель,greedy,0,0.5,5,6
2,23,Проводник,random,1,0.5,9,6
2,19,Проводник,risk_taker,1,1.0,5,6
2,39,Друид,risk_taker,0,1.0,11,6
2,20,Хранитель Пути,engine_builder,0,2.0,4,6
2,24,Наблюдатель,engine_builder,0,0.0,2,6
2,18,Летописец,engine_builder,0,2.5,5,6
2,14,Проводник,random,1,1.0,4,6
2,16,Проводник,greedy,1,0.0,2,6
2,21,Друид,risk_taker,0,1.5,6,6
2,19,Друид,engine_builder,1,0.0,2,6
2,19,Хранитель Пути,engine_builder,1,1.5,8,6
2,20,Наблюдатель,greedy,1,2.0,5,6
2,16,Проводник,greedy,0,0.0,2,6
2,16,Кладоискатель,greedy,0,2.0,6,6
2,15,Друид,risk_taker,0,0.5,2,6
2,17,Друид,engine_builder,1,1.5,5,6
2,23,Хранитель Пути,risk_taker,1,0.0,5,6
2,33,Наблюдатель,greedy,1,2.5,9,6
2,17,Летописец,greedy,1,0.5,3,6
2,16,Кладоискатель,risk_taker,0,1.5,5,6
2,23,Кладоискатель,engine_builder,0,2.0,6,6
2,18,Хранитель Пути,engine_builder,0,2.0,6,6
2,19,Хранитель Пути,greedy,1,0.5,4,6
2,23,Летописец,engine_builder,0,3.0,8,6
2,23,Проводник,engine_builder,1,1.5,9,6
2,15,Проводник,risk_taker,0,2.5,6,6
2,25,Друид,engine_builder,0,5.0,11,6
2,21,Друид,engine_builder,1,0.5,3,6
2,24,Хранитель Пути,engine_builder,1,2.0,7,6
2,30,Летописец,risk_taker,0,3.0,6,6
2,20,Проводник,greedy,1,1.5,5,6
2,24,Кладоискатель,engine_builder,1,1.0,3,6
2,16,Кладоискатель,greedy,0,1.5,5,6
2,29,Хранитель Пути,engine_builder,1,1.0,5,6
2,20,Наблюдатель,random,0,1.0,6,6
2,19,Наблюдатель,engine_builder,1,1.0,7,6
2,29,Летописец,greedy,0,1.0,10,6
2,19,Проводник,risk_taker,1,2.0,7,6
2,18,Друид,engine_builder,0,4.0,8,6
2,18,Хранитель Пути,engine_builder,0,1.0,5,6
2,27,Хранитель Пути,risk_taker,1,0.5,3,6
2,28,Наблюдатель,greedy,1,0.5,5,6
2,20,Проводник,engine_builder,1,7.0,14,6
2,18,Кладоискатель,engine_builder,1,0.5,4,6
2,43,Кладоискатель,random,1,1.0,9,6
2,32,Друид,random,1,1.0,8,6
2,26,Хранитель Пути,greedy,1,0.5,8,6
2,19,Наблюдатель,engine_builder,1,3.0,8,6
2,15,Проводник,engine_builder,1,1.0,7,6
2,13,Проводник,engine_builder,1,3.0,7,6
2,16,Друид,engine_builder,1,3.0,9,6
2,28,Хранитель Пути,random,0,2.0,6,6
2,32,Наблюдатель,greedy,0,1.0,8,6
2,19,Летописец,engine_builder,0,1.0,4,6
2,16,Проводник,engine_builder,1,3.0,11,6
2,18,Кладоискатель,greedy,0,1.0,4,6
2,15,Друид,engine_builder,1,1.0,7,6
2,21,Друид,risk_taker,1,1.0,5,6
2,27,Хранитель Пути,greedy,1,1.0,6,6
2,24,Наблюдатель,risk_taker,1,2.0,6,6
2,14,Летописец,engine_builder,0,0.5,3,6
2,24,Кладоискатель,engine_builder,1,3.0,8,6
2,19,Друид,random,0,0.5,2,6
2,26,Друид,risk_taker,1,0.5,7,6
2,31,Хранитель Пути,greedy,1,2.0,5,6
2,20,Наблюдатель,random,1,2.5,8,6
2,28,Проводник,greedy,0,5.5,14,6
2,19,Проводник,engine_builder,1,3.0,6,6
2,29,Друид,random,0,1.5,11,6
2,20,Хранитель Пути,engine_builder,0,4.0,9,6
2,24,Хранитель Пути,risk_taker,1,0.0,6,6
2,32,Летописец,random,0,1.5,6,6
2,28,Проводник,random,0,0.5,6,6
2,20,Кладоискатель,engine_builder,0,0.5,7,6
2,15,Кладоискатель,risk_taker,1,0.5,6,6
2,23,Друид,risk_taker,1,6.0,12,6
2,30,Наблюдатель,random,0,0.0,3,6
2,28,Летописец,greedy,0,0.5,7,6
2,14,Проводник,engine_builder,1,2.0,5,6
2,15,Проводник,engine_builder,1,3.5,8,6
2,67,Кладоискатель,random,1,0.5,8,6
2,20,Друид,engine_builder,1,2.5,10,6
2,22,Наблюдатель,random,0,1.0,6,6
2,39,Наблюдатель,greedy,1,4.5,11,6
2,15,Летописец,engine_builder,1,2.5,6,6
2,19,Проводник,risk_taker,1,3.5,9,6
2,18,Друид,engine_builder,1,0.0,3,6
2,20,Друид,engine_builder,1,4.0,12,6
2,18,Наблюдатель,engine_builder,0,2.0,5,6
2,23,Летописец,risk_taker,0,0.0,3,6
2,38,Проводник,random,0,1.0,8,6
2,17,Кладоискатель,engine_builder,1,0.5,4,6
2,24,Кладоискатель,engine_builder,1,0.5,4,6
2,34,Хранитель Пути,risk_taker,0,5.0,11,6
2,28,Наблюдатель,greedy,0,1.0,4,6
2,21,Наблюдатель,engine_builder,1,2.0,4,6
2,15,Проводник,risk_taker,0,0.0,5,6
2,13,Проводник,random,0,1.0,6,6
2,22,Кладоискатель,greedy,1,1.5,6,6
2,16,Друид,risk_taker,1,0.5,4,6
2,19,Хранитель Пути,risk_taker,1,1.0,2,6
2,23,Наблюдатель,random,1,0.5,4,6
2,22,Проводник,greedy,1,2.5,7,6
2,15,Кладоискатель,greedy,0,0.5,5,6
2,21,Кладоискатель,engine_builder,1,1.0,3,6
2,20,Хранитель Пути,random,0,2.5,6,6
2,20,Хранитель Пути,engine_builder,1,0.0,3,6
2,24,Наблюдатель,greedy,1,1.5,6,6
2,16,Проводник,engine_builder,1,1.5,3,6
2,17,Проводник,risk_taker,1,1.0,5,6
2,29,Кладоискатель,random,0,0.0,7,6
2,24,Хранитель Пути,risk_taker,0,3.5,7,6
2,29,Наблюдатель,greedy,0,2.0,9,6
2,22,Летописец,engine_builder,1,0.0,6,6
2,23,Летописец,engine_builder,1,3.0,9,6
2,10,Проводник,engine_builder,1,3.0,7,6
2,13,Кладоискатель,risk_taker,1,2.0,4,6
2,24,Хранитель Пути,risk_taker,0,1.5,4,6
2,24,Хранитель Пути,greedy,1,1.5,6,6
2,19,Наблюдатель,risk_taker,1,1.0,5,6
2,16,Проводник,engine_builder,1,2.5,7,6
2,18,Кладоискатель,engine_builder,0,3.0,6,6
2,24,Кладоискатель,random,1,0.5,3,6
2,17,Друид,risk_taker,1,0.5,3,6
2,33,Наблюдатель,greedy,1,1.0,8,6
2,15,Наблюдатель,engine_builder,1,1.0,2,6
2,26,Проводник,random,1,1.0,9,6
2,17,Проводник,risk_taker,1,1.5,6,6
2,20,Кладоискатель,engine_builder,1,2.5,6,6
2,25,Хранитель Пути,greedy,0,1.0,8,6
2,31,Хранитель Пути,random,1,2.5,10,6
2,23,Наблюдатель,engine_builder,1,1.0,5,6
2,13,Летописец,risk_taker,1,1.5,5,6
2,14,Кладоискатель,risk_taker,0,1.0,8,6
2,21,Кладоискатель,engine_builder,1,2.0,4,6
2,28,Хранитель Пути,greedy,0,3.0,7,6
2,29,Хранитель Пути,greedy,1,3.0,11,6
2,18,Наблюдатель,random,0,2.0,8,6
2,23,Летописец,random,0,0.5,7,6
2,27,Проводник,random,1,1.0,11,6
2,18,Кладоискатель,engine_builder,1,0.0,5,6
2,27,Друид,random,1,2.0,7,6
2,28,Хранитель Пути,engine_builder,1,1.5,6,6
2,20,Наблюдатель,engine_builder,1,0.0,6,6
2,18,Проводник,engine_builder,0,5.0,10,6
2,18,Кладоискатель,random,0,0.5,8,6
2,23,Кладоискатель,risk_taker,0,6.5,14,6
2,28,Хранитель Пути,random,0,2.0,4,6
2,28,Наблюдатель,risk_taker,0,0.5,5,6
2,21,Наблюдатель,random,1,1.0,5,6
2,19,Проводник,random,1,2.0,5,6
2,14,Проводник,engine_builder,1,4.5,9,6
2,19,Кладоискатель,engine_builder,1,2.0,6,6
